country,iso2,iso3,group,source,series_id,date,real_gdp
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,43477880
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,42733520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,42352440
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,41629460
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,40447910
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,40117420
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,39294730
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,38640320
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,38164610
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,37513390
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,36931680
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,36351390
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,36374200
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,35544520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,34595340
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,34634510
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,34339410
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-10-01,33458650
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-07-01,32530520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-04-01,31947060
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-01-01,31144570
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-10-01,30154610
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-07-01,29711780
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-04-01,28975930
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-01-01,27541710
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,27753450
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,27829890
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,27660900
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,27477390
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,27212420
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,26165610
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,25626390
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,25233970
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,24552180
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,24027370
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,23138700
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,22999000
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,22358200
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,21858460
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,21506010
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,20907030
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-10-01,20435050
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-07-01,20214470
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-04-01,19660520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-01-01,19154750
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-10-01,19434500
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-07-01,18589750
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-04-01,18109620
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-01-01,17632540
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-10-01,17382320
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-07-01,17316070
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-04-01,17242130
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-01-01,17084540
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-10-01,16979010
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-07-01,16579850
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-04-01,16387690
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-01-01,16042450
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-10-01,15949160
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-07-01,16000350
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-04-01,15791950
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-01-01,15780890
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-10-01,15338400
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-07-01,15129230
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-04-01,15014510
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-01-01,14636260
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-10-01,14348380
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-07-01,14111000
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-04-01,13950070
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-01-01,13815690
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-10-01,13580900
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-07-01,13153270
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-04-01,13127520
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-01-01,13172270
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-10-01,13110430
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-07-01,12569050
India,IN,IND,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-04-01,12718070
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-10-01,147964200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,147482600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,148450000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,147565200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,147171100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,146495200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,145543700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,145279400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,146067700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,145312400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,147381500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,147091800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,145983600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,145318000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,145891900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,144491700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,145000000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,143274200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,143519100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,142478800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,140958800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,138639800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,132071500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,142347600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,141801900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,145999300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,145937100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,145357000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,145175900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,145071600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,145790800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,144869300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,145099400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,144870900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,143244500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,142778600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,141751700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-07-01,141728200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-04-01,141411800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2016-01-01,141892600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-10-01,140675300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-07-01,140943800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-04-01,140738700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2015-01-01,140650000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-10-01,138426000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-07-01,137626900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-04-01,137360800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2014-01-01,139362600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-10-01,137924600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-07-01,138115100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-04-01,136819700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2013-01-01,135426500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-10-01,133722900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-07-01,133792300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-04-01,134327100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2012-01-01,135581100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-10-01,133553500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-07-01,133502900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-04-01,130386300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2011-01-01,131223400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-10-01,133135200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-07-01,134284500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-04-01,132013000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2010-01-01,130216000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-10-01,128621800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-07-01,126586100
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-04-01,127417600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2009-01-01,126006800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-10-01,131854700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-07-01,135057200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-04-01,136579400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2008-01-01,137238700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-10-01,136951200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-07-01,136175400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-04-01,137077400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2007-01-01,136866200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-10-01,135888600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-07-01,134084800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-04-01,134104600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2006-01-01,133734800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-10-01,133630600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-07-01,133255200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-04-01,132065300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2005-01-01,130808400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-10-01,130003600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-07-01,130500800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-04-01,129781500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2004-01-01,129877300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-10-01,128774700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-07-01,127485400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-04-01,127116400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2003-01-01,126076200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-10-01,126221500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-07-01,125927300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-04-01,125540900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2002-01-01,124646300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-10-01,124331200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-07-01,124603300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-04-01,126087500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2001-01-01,127051300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-10-01,126312900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-07-01,125017300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-04-01,125073400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,2000-01-01,124314000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-10-01,122020500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-07-01,122093600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-04-01,121418900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1999-01-01,120808400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-10-01,122598900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-07-01,121550200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-04-01,121390600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1998-01-01,122065400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-10-01,124027900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-07-01,124043000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-04-01,123849300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1997-01-01,124726400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-10-01,123910400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-07-01,122596200
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-04-01,122373400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1996-01-01,121067600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-10-01,119947400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-07-01,119648000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-04-01,118287300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1995-01-01,117223400
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-10-01,116099000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-07-01,116533800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-04-01,115373000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1994-01-01,116265700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-10-01,114924500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-07-01,114481900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-04-01,115008000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1993-01-01,115985800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-10-01,115401600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-07-01,116111600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-04-01,115673500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1992-01-01,115322600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-10-01,115497900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-07-01,114621500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-04-01,114626500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1991-01-01,113638800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-10-01,112428600
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-07-01,112500300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-04-01,110262800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1990-01-01,107628900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-10-01,108212300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-07-01,105340000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-04-01,103728000
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1989-01-01,104975800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-10-01,102545500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-07-01,101434800
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-04-01,99598300
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1988-01-01,98876700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-10-01,97371700
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-07-01,94939900
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-04-01,93239500
Japan,JP,JPN,Asia-Pacific,World Bank GEM,NYGDPMKTPSAKN,1987-01-01,91648200
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-10-01,444278
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-07-01,440944
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-04-01,429551
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2025-01-01,420502
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-10-01,417456
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-07-01,418215
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-04-01,411709
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2024-01-01,403132
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-10-01,396701
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-07-01,397329
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-04-01,389053
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2023-01-01,387045
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-10-01,384589
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-07-01,386120
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-04-01,379469
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2022-01-01,366325
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-10-01,356545
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-07-01,337669
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-04-01,347755
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2021-01-01,348913
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-10-01,343991
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-07-01,353212
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-04-01,298748
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2020-01-01,350298
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-10-01,354549
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-07-01,360555
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-04-01,359011
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2019-01-01,349838
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-10-01,344650
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-07-01,342809
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-04-01,340482
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2018-01-01,335826
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-10-01,331282
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-07-01,327941
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-04-01,323144
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2017-01-01,318402
Malaysia,MY,MYS,ASEAN,World Bank GEM,NYGDPMKTPSAKN,2016-10-01,313215
