country,iso2,iso3,group,component,source,series_id,source_adjustment,adjustment_method,date,real_value
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2001-10-01,173036
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2002-01-01,175226
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2002-04-01,177998
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2002-07-01,180440
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2002-10-01,181293
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-01-01,182349
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-04-01,183776
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-07-01,186239
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2003-10-01,190539
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-01-01,194305
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-04-01,195437
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-07-01,197737
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2004-10-01,200446
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-01-01,199784
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-04-01,203354
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-07-01,204570
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2005-10-01,205054
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-01-01,207395
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-04-01,210649
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-07-01,213027
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2006-10-01,215779
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-01-01,220380
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-04-01,222197
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-07-01,226015
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2007-10-01,228680
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-01-01,229798
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-04-01,228749
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-07-01,227977
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2008-10-01,227477
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-01-01,228452
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-04-01,232102
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-07-01,233164
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2009-10-01,236378
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-01-01,237581
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-04-01,241039
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-07-01,243483
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2010-10-01,246167
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-01-01,247637
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-04-01,249299
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-07-01,250920
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2011-10-01,251914
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-01-01,255525
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-04-01,256646
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-07-01,257374
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2012-10-01,257819
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-01-01,259288
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-04-01,259993
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-07-01,262271
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2013-10-01,263575
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-01-01,265581
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-04-01,266696
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-07-01,269207
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2014-10-01,270985
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-01-01,272125
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-04-01,273832
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-07-01,276319
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2015-10-01,277664
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-01-01,280001
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-04-01,281223
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-07-01,282921
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2016-10-01,285001
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-01-01,286438
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-04-01,288164
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-07-01,290136
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2017-10-01,292996
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-01-01,294838
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-04-01,296875
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-07-01,297342
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2018-10-01,298127
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-01-01,298929
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-04-01,299834
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-07-01,299269
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2019-10-01,300257
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-01-01,296552
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-04-01,259081
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-07-01,278821
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2020-10-01,291897
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-01-01,296170
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-04-01,298791
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-07-01,284960
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2021-10-01,303048
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-01-01,310360
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-04-01,317277
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-07-01,319721
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2022-10-01,322716
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-01-01,324184
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-04-01,325833
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-07-01,325513
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2023-10-01,325871
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-01-01,327387
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-04-01,326813
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-07-01,326437
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2024-10-01,328660
Australia,AU,AUS,Asia-Pacific,Consumption,IMF IFS via DBnomics,Q.AU.NCP_R_SA_XDC,SA,Source seasonally adjusted,2025-01-01,329830
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1959-07-01,12637
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1959-10-01,12276
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1960-01-01,12321
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1960-04-01,12568
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1960-07-01,12607
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1960-10-01,13173
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1961-01-01,13339
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1961-04-01,13509
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1961-07-01,13787
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1961-10-01,13140
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1962-01-01,13406
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1962-04-01,13230
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1962-07-01,13862
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1962-10-01,13876
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1963-01-01,14554
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1963-04-01,14620
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1963-07-01,14987
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1963-10-01,15433
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1964-01-01,15508
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1964-04-01,16315
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1964-07-01,16211
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1964-10-01,16464
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1965-01-01,16753
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1965-04-01,17472
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1965-07-01,17765
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1965-10-01,18011
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1966-01-01,18453
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1966-04-01,18113
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1966-07-01,18810
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1966-10-01,18789
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1967-01-01,19096
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1967-04-01,19334
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1967-07-01,19915
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1967-10-01,20009
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1968-01-01,20692
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1968-04-01,21019
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1968-07-01,21199
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1968-10-01,21726
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1969-01-01,21649
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1969-04-01,22279
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1969-07-01,22164
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1969-10-01,22542
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1970-01-01,22247
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1970-04-01,22749
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1970-07-01,22530
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1970-10-01,22942
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1971-01-01,23670
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1971-04-01,23449
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1971-07-01,24414
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1971-10-01,23640
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1972-01-01,23475
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1972-04-01,23662
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1972-07-01,24094
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1972-10-01,24269
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1973-01-01,24818
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1973-04-01,24922
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1973-07-01,25329
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1973-10-01,26140
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1974-01-01,26196
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1974-04-01,24624
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1974-07-01,23950
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1974-10-01,23711
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1975-01-01,23893
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1975-04-01,24180
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1975-07-01,24473
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1975-10-01,24287
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1976-01-01,24803
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1976-04-01,25458
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1976-07-01,25007
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1976-10-01,26266
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1977-01-01,25994
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1977-04-01,25606
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1977-07-01,26417
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1977-10-01,26018
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1978-01-01,26682
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1978-04-01,27702
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1978-07-01,28272
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1978-10-01,29273
Australia,AU,AUS,Asia-Pacific,Investment,IMF IFS via DBnomics,Q.AU.NFI_R_SA_XDC,SA,Source seasonally adjusted,1979-01-01,29755
