date,country,iso2,group,component,cycle,yoy_growth,qoq_annualised
1989-04-01,Australia,AU,Asia-Pacific,GDP,2.930824213880981,5.496867385660842,8.617942498646158
1989-07-01,Australia,AU,Asia-Pacific,GDP,3.0834305958436174,5.531811529280084,3.3267965451550197
1989-10-01,Australia,AU,Asia-Pacific,GDP,2.162164081831045,3.6391236845169317,-1.1058607021659839
1990-01-01,Australia,AU,Asia-Pacific,GDP,2.318133071378295,3.4797160477957334,3.0799858495477395
1990-04-01,Australia,AU,Asia-Pacific,GDP,1.869301576567005,1.4645214383060434,0.5571640606873984
1990-07-01,Australia,AU,Asia-Pacific,GDP,0.7615567589553285,0.09361276747661407,-2.1568381381626978
1990-10-01,Australia,AU,Asia-Pacific,GDP,0.7548521150868809,0.9198074047382931,2.1989178468807324
1991-01-01,Australia,AU,Asia-Pacific,GDP,-1.0620661790924066,-1.114812401317522,-5.058493374675521
1991-04-01,Australia,AU,Asia-Pacific,GDP,-1.7991042427743624,-1.434551879763113,-0.7217938530949652
1991-07-01,Australia,AU,Asia-Pacific,GDP,-1.9303235983762725,-0.45790743690421465,1.7497396332728954
1991-10-01,Australia,AU,Asia-Pacific,GDP,-2.449868773884015,-0.9398175732377112,0.27127730154674623
1992-01-01,Australia,AU,Asia-Pacific,GDP,-2.2859641897259464,1.1002242136713747,3.1016737729608224
1992-04-01,Australia,AU,Asia-Pacific,GDP,-2.2011344439852762,2.005073593185358,2.897603664960968
1992-07-01,Australia,AU,Asia-Pacific,GDP,-1.890355419547499,2.5485254168330584,3.923546927863697
1992-10-01,Australia,AU,Asia-Pacific,GDP,-0.5329795946882633,4.539829677445972,8.236494343998402
1993-01-01,Australia,AU,Asia-Pacific,GDP,-0.5774724749216861,4.4532282131713785,2.755267915862447
1993-04-01,Australia,AU,Asia-Pacific,GDP,-0.767218028203849,4.303542633106439,2.2988613447012085
1993-07-01,Australia,AU,Asia-Pacific,GDP,-1.433807140675935,3.45090672028725,0.513003276586943
1993-10-01,Australia,AU,Asia-Pacific,GDP,-0.449456735094108,3.2001010142849395,7.2332715199891595
1994-01-01,Australia,AU,Asia-Pacific,GDP,0.3490868937357488,4.160775052533694,6.597964068857465
1994-04-01,Australia,AU,Asia-Pacific,GDP,0.6592953458601104,4.771766931549237,4.742828860763382
1994-07-01,Australia,AU,Asia-Pacific,GDP,0.5169634718278767,5.3990240161402525,3.022031614951004
1994-10-01,Australia,AU,Asia-Pacific,GDP,0.7068224542661335,4.698947610667403,4.432965898097763
1995-01-01,Australia,AU,Asia-Pacific,GDP,-0.3164972969679552,2.963586850403921,-0.34347897219646484
1995-04-01,Australia,AU,Asia-Pacific,GDP,-0.8074337548532543,2.2424272674280488,1.8581905288598932
1995-07-01,Australia,AU,Asia-Pacific,GDP,0.5066229090363574,3.773262954601364,9.145374363644265
1995-10-01,Australia,AU,Asia-Pacific,GDP,-0.4982904113700606,2.647462032522263,-0.0702377902186413
1996-01-01,Australia,AU,Asia-Pacific,GDP,0.04808992890229045,4.280713682753046,6.189527628726665
1996-04-01,Australia,AU,Asia-Pacific,GDP,-0.33017947852961255,4.450815220793203,2.538596681020522
1996-07-01,Australia,AU,Asia-Pacific,GDP,-0.5660516429758079,2.951734426826391,3.149051187777019
1996-10-01,Australia,AU,Asia-Pacific,GDP,-0.6510947511161524,3.915695122086227,3.7856049908207012
1997-01-01,Australia,AU,Asia-Pacific,GDP,-0.993925467687487,3.062975477108587,2.7786490488161064
1997-04-01,Australia,AU,Asia-Pacific,GDP,0.9198825492394593,5.383008219740937,11.81872765154992
1997-07-01,Australia,AU,Asia-Pacific,GDP,0.017864083985785588,4.734692861526746,0.5557897549202551
1997-10-01,Australia,AU,Asia-Pacific,GDP,0.3940722828425672,5.202843742116592,5.658208513180085
1998-01-01,Australia,AU,Asia-Pacific,GDP,-0.015702699574743437,5.131425634871789,2.4929766198368952
1998-04-01,Australia,AU,Asia-Pacific,GDP,-0.0208469761774294,3.1968372683570223,4.080374185490854
1998-07-01,Australia,AU,Asia-Pacific,GDP,0.8072133150229931,4.900940292874978,7.372201852992077
1998-10-01,Australia,AU,Asia-Pacific,GDP,1.346703692415188,5.028141697205157,6.167014130500803
1999-01-01,Australia,AU,Asia-Pacific,GDP,1.1072767130200587,5.153031843704348,2.9925372058336563
1999-04-01,Australia,AU,Asia-Pacific,GDP,0.5453592654466443,4.542747088475174,1.6392351645741599
1999-07-01,Australia,AU,Asia-Pacific,GDP,0.6588898470131924,3.7686772835625604,4.275922633341622
1999-10-01,Australia,AU,Asia-Pacific,GDP,1.4209558145522865,3.9280633630266237,6.8045584483570565
2000-01-01,Australia,AU,Asia-Pacific,GDP,0.8786023048576843,3.560584300088898,1.522620954082754
2000-04-01,Australia,AU,Asia-Pacific,GDP,0.9454525578602334,4.125769247096223,3.8999749526034577
2000-07-01,Australia,AU,Asia-Pacific,GDP,0.3051726132616609,3.3115356259520112,1.0189881487647767
2000-10-01,Australia,AU,Asia-Pacific,GDP,-0.9542029661176198,1.23527058047177,-1.5005017335639081
2001-01-01,Australia,AU,Asia-Pacific,GDP,-0.8996081604036716,1.785213858292245,3.7223940653646537
2001-04-01,Australia,AU,Asia-Pacific,GDP,-0.8768456440835521,1.7026739353141807,3.5698152606912004
2001-07-01,Australia,AU,Asia-Pacific,GDP,-0.5851774577107555,2.604345740060232,4.625675367748983
2001-10-01,Australia,AU,Asia-Pacific,GDP,-0.27260925960909055,4.152673123787842,4.692807801346532
2002-01-01,Australia,AU,Asia-Pacific,GDP,-0.3440945406417136,4.007564179367229,3.1419582876822005
2002-04-01,Australia,AU,Asia-Pacific,GDP,0.5063079188729952,4.819116400640944,6.816024145786059
2002-07-01,Australia,AU,Asia-Pacific,GDP,-0.0988278164477176,3.907866688465944,0.9806765190489841
2002-10-01,Australia,AU,Asia-Pacific,GDP,-0.10703763847177929,3.5738500759611824,3.3567413513274857
2003-01-01,Australia,AU,Asia-Pacific,GDP,-0.7288418215466711,3.011369014831189,0.8920340431622265
2003-04-01,Australia,AU,Asia-Pacific,GDP,-1.166212061515119,1.7124833070036871,1.6204813144760521
2003-07-01,Australia,AU,Asia-Pacific,GDP,-0.32593958004603085,3.147559916594034,6.720982957410371
2003-10-01,Australia,AU,Asia-Pacific,GDP,0.5175681598990588,3.988414197922374,6.720158476640847
2004-01-01,Australia,AU,Asia-Pacific,GDP,0.44630145321127995,4.526101700788843,3.0427840546281004
2004-04-01,Australia,AU,Asia-Pacific,GDP,0.3642645605304732,4.865533740861494,2.9782094747666576
2004-07-01,Australia,AU,Asia-Pacific,GDP,0.20024436412683766,3.841958245811661,2.6266809772110378
2004-10-01,Australia,AU,Asia-Pacific,GDP,0.14574641570735394,2.9219146019288544,3.039983901109622
2005-01-01,Australia,AU,Asia-Pacific,GDP,0.15863972763882542,2.982236763274848,3.284072700012075
2005-04-01,Australia,AU,Asia-Pacific,GDP,-0.18958982455770726,2.6911291927268266,1.8137791925745717
2005-07-01,Australia,AU,Asia-Pacific,GDP,0.07611161824959065,3.095401926563923,4.243771912559424
2005-10-01,Australia,AU,Asia-Pacific,GDP,0.11644794147708205,3.164450198922353,3.3161769905433403
2006-01-01,Australia,AU,Asia-Pacific,GDP,-0.6012342225137474,2.407870947257429,0.25775569335237947
2006-04-01,Australia,AU,Asia-Pacific,GDP,-1.1182390212829616,2.212975154402308,1.034196021154088
2006-07-01,Australia,AU,Asia-Pacific,GDP,-0.39299637245378877,2.6459051282973434,5.975491808139566
2006-10-01,Australia,AU,Asia-Pacific,GDP,0.09545773344828407,3.0659666719481393,4.996423165146524
2007-01-01,Australia,AU,Asia-Pacific,GDP,0.6905329761141481,4.347975319137376,5.385790282109326
2007-04-01,Australia,AU,Asia-Pacific,GDP,0.5889843296048967,4.7287295590594525,2.557212980842394
2007-07-01,Australia,AU,Asia-Pacific,GDP,1.0410460080881094,4.416440245577569,4.7263345542120305
2007-10-01,Australia,AU,Asia-Pacific,GDP,0.6683262845154229,3.512365378835547,1.380123698178437
2008-01-01,Australia,AU,Asia-Pacific,GDP,1.0429072311528114,3.2466873645629946,4.323078225019117
2008-04-01,Australia,AU,Asia-Pacific,GDP,0.6790836715174432,2.938814108214949,1.3257199554502108
2008-07-01,Australia,AU,Asia-Pacific,GDP,0.6579584406495432,2.4217025205723886,2.6578882036417895
2008-10-01,Australia,AU,Asia-Pacific,GDP,-0.4459566220351558,1.6504007700964607,-1.7050833037252744
2009-01-01,Australia,AU,Asia-Pacific,GDP,-0.13257200119905482,1.5548214721262,3.940761033138074
2009-04-01,Australia,AU,Asia-Pacific,GDP,-0.14812742509047538,1.8756388203469143,2.6089893483330684
2009-07-01,Australia,AU,Asia-Pacific,GDP,-0.46540241521160436,1.5594445291467807,1.3931110388412549
2009-10-01,Australia,AU,Asia-Pacific,GDP,-0.3297108792774296,2.7863699153902743,3.2026182412487003
2010-01-01,Australia,AU,Asia-Pacific,GDP,-0.5594748538089367,2.237158390679106,1.7439149342934002
2010-04-01,Australia,AU,Asia-Pacific,GDP,-0.6139948165236888,2.198076822593542,2.452663075990813
2010-07-01,Australia,AU,Asia-Pacific,GDP,-0.5766405276272596,2.5575957751968303,2.831186849254408
2010-10-01,Australia,AU,Asia-Pacific,GDP,-0.44330566366312874,2.5639051153074632,3.227855601691232
2011-01-01,Australia,AU,Asia-Pacific,GDP,-1.3330350522561354,1.9150821636483073,-0.8513768723432236
2011-04-01,Australia,AU,Asia-Pacific,GDP,-0.8362627245931552,2.4786224818365454,4.7068243487437655
2011-07-01,Australia,AU,Asia-Pacific,GDP,-0.1375432354099669,3.1514869153044245,5.522644583125924
2011-10-01,Australia,AU,Asia-Pacific,GDP,0.25550004107035457,3.419952488892264,4.3017178960425895
2012-01-01,Australia,AU,Asia-Pacific,GDP,0.5717321736198409,4.630210257324485,3.9896542013856617
2012-04-01,Australia,AU,Asia-Pacific,GDP,0.5923766270071533,4.15263562844963,2.7965258332443454
2012-07-01,Australia,AU,Asia-Pacific,GDP,0.5431022253869832,3.3973603725673485,2.501543559596797
2012-10-01,Australia,AU,Asia-Pacific,GDP,0.275723312788312,2.7246234989336315,1.6107704015077218
2013-01-01,Australia,AU,Asia-Pacific,GDP,0.13155300843492418,2.248099752417154,2.0835592153197524
2013-04-01,Australia,AU,Asia-Pacific,GDP,-0.15468052247380612,1.9225331674103785,1.4942594932172426
2013-07-01,Australia,AU,Asia-Pacific,GDP,0.0023987821583400758,2.108595203838348,3.245791705308676
2013-10-01,Australia,AU,Asia-Pacific,GDP,0.1448648271989354,2.497042733804733,3.164560521373261
2014-01-01,Australia,AU,Asia-Pacific,GDP,0.27764439868962,2.751648795740458,3.101983463062652
2014-04-01,Australia,AU,Asia-Pacific,GDP,0.146944391291162,2.883969704166489,2.0235431269213677
2014-07-01,Australia,AU,Asia-Pacific,GDP,-0.08143904978163323,2.4745944343798953,1.608290626162301
2014-10-01,Australia,AU,Asia-Pacific,GDP,-0.3249720140034425,2.0643403997880228,1.5235443830057704
2015-01-01,Australia,AU,Asia-Pacific,GDP,0.026618776122048528,2.2588591009501613,3.880058267711206
2015-04-01,Australia,AU,Asia-Pacific,GDP,-0.4658075483787716,1.8728141353108185,0.4793632643639967
2015-07-01,Australia,AU,Asia-Pacific,GDP,-0.10682246488043223,2.4356923503454198,3.859803486300706
2015-10-01,Australia,AU,Asia-Pacific,GDP,-0.08083786056836467,2.6800194484456696,2.50085277540677
2016-01-01,Australia,AU,Asia-Pacific,GDP,0.2359046061433073,2.6187361291691857,3.6349249906052705
2016-04-01,Australia,AU,Asia-Pacific,GDP,0.3000522119287505,3.147238757477666,2.593373777597918
2016-07-01,Australia,AU,Asia-Pacific,GDP,-0.28469074113059806,2.1735421357847784,-0.03498300047084513
2016-10-01,Australia,AU,Asia-Pacific,GDP,0.2959652356473801,2.696565325265965,4.592945533331516
2017-01-01,Australia,AU,Asia-Pacific,GDP,0.03864221675263123,2.0892785764605293,1.205777995383528
2017-04-01,Australia,AU,Asia-Pacific,GDP,0.10746051297859036,2.0594969430581145,2.474247243988259
2017-07-01,Australia,AU,Asia-Pacific,GDP,0.49163415892061313,2.992948888149627,3.6988247798952045
2017-10-01,Australia,AU,Asia-Pacific,GDP,0.37883970519234045,2.2631198344317482,1.6736293184600015
2018-01-01,Australia,AU,Asia-Pacific,GDP,0.8750724956073072,2.9799666150557513,4.07316511787954
2018-04-01,Australia,AU,Asia-Pacific,GDP,1.1121297029669615,3.1118014524007975,3.001586593368444
2018-07-01,Australia,AU,Asia-Pacific,GDP,0.9795491861080464,2.560106300003717,1.4920441703068832
2018-10-01,Australia,AU,Asia-Pacific,GDP,0.704727696931374,2.366387406690862,0.8987537452085803
2019-01-01,Australia,AU,Asia-Pacific,GDP,0.916111903192531,2.055187090835453,2.828363854457905
2019-04-01,Australia,AU,Asia-Pacific,GDP,0.7375967987932196,1.6208978479637537,1.2644296218816464
2019-07-01,Australia,AU,Asia-Pacific,GDP,0.8117907508444975,1.8189105104058356,2.284094820075211
2019-10-01,Australia,AU,Asia-Pacific,GDP,0.886880490543248,2.1721012984484034,2.3115168973788514
2020-01-01,Australia,AU,Asia-Pacific,GDP,0.2196021185856033,1.3107410370006178,-0.6170771913332374
2020-04-01,Australia,AU,Asia-Pacific,GDP,-7.25343840606876,-5.95036407141496,-27.779990811780664
2020-07-01,Australia,AU,Asia-Pacific,GDP,-4.35793210318192,-3.077853494822236,13.774137126446107
2020-10-01,Australia,AU,Asia-Pacific,GDP,-1.6010170960814023,-0.33038656589940985,13.301384613070155
2021-01-01,Australia,AU,Asia-Pacific,GDP,6.910589852270055e-4,2.0121195034722206,8.752947086153284
2021-04-01,Australia,AU,Asia-Pacific,GDP,0.24977111504330754,9.807517016429124,3.4015992400469486
2021-07-01,Australia,AU,Asia-Pacific,GDP,-2.0674619753719083,4.659554634927154,-6.8177123995617706
2021-10-01,Australia,AU,Asia-Pacific,GDP,0.7382270279784497,4.7610379181419304,13.70731774592926
2022-01-01,Australia,AU,Asia-Pacific,GDP,1.0569742504114146,3.5165822870771635,3.7751245618942164
2022-04-01,Australia,AU,Asia-Pacific,GDP,1.4862008842129526,3.7203559480101234,4.216693883778788
2022-07-01,Australia,AU,Asia-Pacific,GDP,1.3306862371261983,5.890809200159985,1.8641006090376777
2022-10-01,Australia,AU,Asia-Pacific,GDP,1.3537642906048764,3.1027994973586104,2.5552789347237592
2023-01-01,Australia,AU,Asia-Pacific,GDP,1.2055197640884894,2.6191579889783156,1.8405585283730375
2023-04-01,Australia,AU,Asia-Pacific,GDP,1.0397292175906636,1.9995073087857307,1.7380911630084483
2023-07-01,Australia,AU,Asia-Pacific,GDP,0.9527587943656223,2.0387943992769664,2.0212489710026205
2023-10-01,Australia,AU,Asia-Pacific,GDP,0.4501219199953702,1.4822797667736864,0.3292204047106395
2024-01-01,Australia,AU,Asia-Pacific,GDP,-0.0016711972093490755,1.1492337576887834,0.5083744920334254
2024-04-01,Australia,AU,Asia-Pacific,GDP,-0.3468797693040342,0.9439006810131545,0.9167588563059326
2024-07-01,Australia,AU,Asia-Pacific,GDP,-0.5990722676460709,0.7578715088444099,1.277132282327642
2024-10-01,Australia,AU,Asia-Pacific,GDP,-0.6004051757053176,1.2441352882230916,2.2742755222253663
2025-01-01,Australia,AU,Asia-Pacific,GDP,-0.9588216588337034,1.3279277071651663,0.8435441678017241
1975-01-01,Australia,AU,Asia-Pacific,Investment,1.495879368300807,NA,NA
1975-04-01,Australia,AU,Asia-Pacific,Investment,1.3921414063716118,NA,4.776126471301012
1975-07-01,Australia,AU,Asia-Pacific,Investment,1.2978992874339084,NA,4.817849541687735
1975-10-01,Australia,AU,Asia-Pacific,Investment,-0.7664692815931664,NA,-3.051696508312318
1976-01-01,Australia,AU,Asia-Pacific,Investment,0.029068721507637205,3.7379084588470946,8.409354330711949
1976-04-01,Australia,AU,Asia-Pacific,Investment,1.3213170327022457,5.150419026159625,10.426168740551134
1976-07-01,Australia,AU,Asia-Pacific,Investment,-1.7900504375682962,2.158531663465091,-7.149699909090401
1976-10-01,Australia,AU,Asia-Pacific,Investment,1.7853314512899585,7.833409939288316,19.647816594980583
1977-01-01,Australia,AU,Asia-Pacific,Investment,-0.6066914421536248,4.6901128562533145,-4.163834001428057
1977-04-01,Australia,AU,Asia-Pacific,Investment,-3.479130480448642,0.5796663575745598,-6.015617254163885
1977-07-01,Australia,AU,Asia-Pacific,Investment,-1.7496302249654345,5.485195663068332,12.472417312884687
1977-10-01,Australia,AU,Asia-Pacific,Investment,-4.680641818136694,-0.9486720983600705,-6.087654450733027
1978-01-01,Australia,AU,Asia-Pacific,Investment,-3.5895072895254962,2.612343859721733,10.080229830899157
1978-04-01,Australia,AU,Asia-Pacific,Investment,-1.2831176073746866,7.867791372891908,15.006172798516815
1978-07-01,Australia,AU,Asia-Pacific,Investment,-0.701933628457713,6.786417327114158,8.146921129773688
1978-10-01,Australia,AU,Asia-Pacific,Investment,1.3181344223373417,11.78769832934563,13.917469558192863
1979-01-01,Australia,AU,Asia-Pacific,Investment,1.4953200700957994,10.900800434020042,6.5326382495968005
1979-04-01,Australia,AU,Asia-Pacific,Investment,0.7321857206960816,7.832516750194252,2.7330380632136553
1979-07-01,Australia,AU,Asia-Pacific,Investment,-3.0088951218949953,3.486199390643918,-9.238348308427646
1979-10-01,Australia,AU,Asia-Pacific,Investment,-1.8410346122389036,2.5864237423110836,10.318366964861525
1980-01-01,Australia,AU,Asia-Pacific,Investment,-2.351271305442854,1.8282531906852029,3.4999560430932775
1980-04-01,Australia,AU,Asia-Pacific,Investment,-1.4023210488804672,3.4447704675496738,9.199107170671539
1980-07-01,Australia,AU,Asia-Pacific,Investment,4.2863864697405445,12.75012924665564,27.983086807996216
1980-10-01,Australia,AU,Asia-Pacific,Investment,3.632918348195208,10.77013157903437,2.3983762943764475
1981-01-01,Australia,AU,Asia-Pacific,Investment,5.644586710710047,13.098310493709064,12.812671701792056
1981-04-01,Australia,AU,Asia-Pacific,Investment,5.252522729444365,11.53111658050232,2.9303315178445644
1981-07-01,Australia,AU,Asia-Pacific,Investment,8.400114221663209,8.738968325936902,16.81449378973454
1981-10-01,Australia,AU,Asia-Pacific,Investment,9.63733553484055,10.36553323862286,8.904635945120276
1982-01-01,Australia,AU,Asia-Pacific,Investment,8.021916705172119,6.475560569285754,-2.7472189755563647
1982-04-01,Australia,AU,Asia-Pacific,Investment,3.847559025042134,2.4497045376485005,-13.17309260870445
1982-07-01,Australia,AU,Asia-Pacific,Investment,0.34225451601898377,-4.4078607212412635,-10.615767245824514
1982-10-01,Australia,AU,Asia-Pacific,Investment,-3.635091973897796,-9.769512878428621,-12.541972683629155
1983-01-01,Australia,AU,Asia-Pacific,Investment,-9.902838182928015,-14.497684042216008,-21.659903630705912
1983-04-01,Australia,AU,Asia-Pacific,Investment,-10.93220726929073,-11.35193826428651,-0.5901094969864573
1983-07-01,Australia,AU,Asia-Pacific,Investment,-7.3860117349285215,-4.228922641035915,17.876295247177865
1983-10-01,Australia,AU,Asia-Pacific,Investment,-5.772300011722972,1.4893296208358109,10.331036363857748
1984-01-01,Australia,AU,Asia-Pacific,Investment,-5.277298331136998,8.41503993485997,6.042937625390721
1984-04-01,Australia,AU,Asia-Pacific,Investment,-0.729932668059605,14.169259636117282,22.426769308042793
1984-07-01,Australia,AU,Asia-Pacific,Investment,-3.5949607914303883,7.931688571768802,-7.073989010216053
1984-10-01,Australia,AU,Asia-Pacific,Investment,-2.2335049467425185,7.8372744639867875,9.953379932729689
1985-01-01,Australia,AU,Asia-Pacific,Investment,3.1633313778461027,12.871530998699754,26.179963764242586
